id,ope8_id,ope6_id,name,city,state,zip,accreditor,school_url,price_calculator_url,main_campus,branches,region_id
107512,110200,1102,Ouachita Baptist University,Arkadelphia,32,71998,Higher Learning Commission,www.obu.edu,www.obu.edu/finaid/,1,1,5
107521,997600,9976,College of the Ouachitas,Malvern,32,72104,Higher Learning Commission,www.coto.edu,www.coto.edu/sites/default/static/netpricecalc/npcalc.htm,1,1,5
107549,2087000,20870,Ozarka College,Melbourne,32,72556,Higher Learning Commission,www.ozarka.edu,www.ozarka.edu/finaid/npcalc.cfm,1,1,5
107558,109400,1094,University of the Ozarks,Clarksville,32,72830,Higher Learning Commission,https://www.ozarks.edu,https://ozarks.edu/new-student/cost-and-aid/applying-financial-aid/,1,1,5
107585,524500,5245,University of Arkansas Community College-Morrilton,Morrilton,32,72110,Higher Learning Commission,www.uaccm.edu,www.uaccm.edu/Future_Student/Calculator/calculator.htm,1,1,5
107600,110300,1103,Philander Smith College,Little Rock,32,72202,Higher Learning Commission,https://www.philander.edu,https://www.philander.edu/netpricecalculator,1,1,5
107619,110400,1104,Phillips Community College of the University of Arkansas,Helena,32,72342,Higher Learning Commission,www.pccua.edu,hdatatelweb.pccua.edu/web/netcalc/netcalc.html,1,1,5
107637,570700,5707,Southeast Arkansas College,Pine Bluff,32,71603,Higher Learning Commission,www.seark.edu,www.seark.edu/financial-aid/net-price-calculator,1,1,5
107655,2202400,22024,Professional Cosmetology Education Center,El Dorado,32,71730,National Accrediting Commission of Career Arts and Sciences,www.pcec.edu,www.pcec.edu/hea/npcalc.htm,1,1,5
107664,2075300,20753,University of Arkansas-Pulaski Technical College,North Little Rock,32,72118,Higher Learning Commission,www.uaptc.edu,www.uaptcmedia.com/cost_calculator/npcalc.htm,1,1,5
107725,573200,5732,University of Arkansas Community College-Hope,Hope,32,71801,Higher Learning Commission,www.uacch.edu,www.uacch.edu/about/tuition-and-fees/tuition-calculator/,1,2,5
107743,2111100,21111,University of Arkansas Community College Rich Mountain,Mena,32,71953,Higher Learning Commission,www.uarichmountain.edu,www.uarichmountain.edu/financial-aid/net-price-calculator,1,1,5
107789,792100,7921,Paul Mitchell the School-Arkansas,Fayetteville,32,72703,National Accrediting Commission of Career Arts and Sciences,https://paulmitchell.edu/arkansas/,https://paulmitchell.edu/arkansas/programs/cosmetology,1,1,5
107831,2569600,25696,Searcy Beauty College,Searcy,32,72143,National Accrediting Commission of Career Arts and Sciences,searcybeautycollege.com/,searcybeautycollege.com,1,1,5
107840,110500,1105,Shorter College,N Little Rock,32,72114,Transnational Association of Christian Colleges and Schools,www.shortercollege.edu,www.shortercollege.edu,1,1,5
107877,110600,1106,Williams Baptist University,Walnut Ridge,32,72476,Higher Learning Commission,https://williamsbaptistuniversity.com/,www.wbcoll.edu/financial_aid_scholarships/net_price_calculator.aspx,1,1,5
107974,2074600,20746,South Arkansas Community College,El Dorado,32,71731,Higher Learning Commission,www.southark.edu,https://www.southark.edu/admissions/support/net-price-calculator,1,1,5
107983,110700,1107,Southern Arkansas University Main Campus,Magnolia,32,71753,Higher Learning Commission,https://www.saumag.edu,https://www.saumag.edu/netprice/,1,1,5
107992,773800,7738,Southern Arkansas University Tech,Camden,32,71701,Higher Learning Commission,www.sautech.edu,www.sautech.edu/netPriceCalc/npcalc.htm,1,1,5
108065,3214300,32143,Velvatex College of Beauty Culture,Little Rock,32,72202,National Accrediting Commission of Career Arts and Sciences,www.velvatexcollege.com,www.velvatexcollege.com,1,1,5
108092,111000,1110,University of Arkansas-Fort Smith,Fort Smith,32,72913,Higher Learning Commission,uafs.edu/,admissions.uafs.edu/sites/admissions.uafs.edu/files/Departments/Financial/documents/np_calc/Net%20Price%20Calculator.htm,1,1,5
108232,753100,7531,Academy of Art University,San Francisco,3,94105,Western Association of Schools and Colleges Senior Colleges and University Commission,www.academyart.edu,https://npc.collegeboard.org/student/app/academyart,1,1,8
108269,3288300,32883,Academy of Chinese Culture and Health Sciences,Oakland,3,94612,Accrediting Commission for Acupuncture and Oriental Medicine,www.acchs.edu,www.acchs.edu/npcalc.htm,1,1,8
108348,2342400,23424,The Academy of Radio and TV Broadcasting,Huntington Beach,3,92647,Accrediting Council for Continuing Education & Training,WWW.ARBRADIO.COM,arbradio.com/#section-new-career,1,1,8
108649,2258600,22586,Avalon School of Cosmetology-Alameda,Alameda,3,94501,National Accrediting Commission of Career Arts and Sciences,avalon.edu/locations/alameda-ca/,avalon.edu/financial-aid/net-price-calculator-2-2/,1,1,8
108667,672000,6720,College of Alameda,Alameda,3,94501,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,alameda.peralta.edu/,https://misweb.cccco.edu/npc/341/npcalc.htm,1,1,8
108807,111100,1111,Allan Hancock College,Santa Maria,3,93454,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,www.hancockcollege.edu/,https://misweb.cccco.edu/npc/611/npcalc.htm,1,1,8
108852,746501,7465,American Academy of Dramatic Arts-Los Angeles,Los Angeles,3,90028,Middle States Commission on Higher Education,www.aada.edu,https://www.aada.edu/admissions/net-price-calculator/,0,2,8
108861,112000,1120,American Baptist Seminary of the West,Berkeley,3,94704,Commission on Accrediting of the Association of Theological Schools,www.absw.edu,www.absw.edu,1,1,8
108870,2222000,22220,American Film Institute Conservatory,Los Angeles,3,90027,Western Association of Schools and Colleges Senior Colleges and University Commission,www.AFI.com,www.afi.com/conservatory/netprice/npcalc.htm,1,1,8
108977,1307400,13074,American Beauty College,West Covina,3,91790,National Accrediting Commission of Career Arts and Sciences,www.americanbeautycollege.com,www.americanbeautycollege.com,1,1,8
109040,2241800,22418,American Career College-Los Angeles,Los Angeles,3,90004,Accrediting Bureau of Health Education Schools,americancareercollege.edu,https://www.aidcalc.com/acc/,1,3,8
109086,2099200,20992,American Conservatory Theater,San Francisco,3,94108,Western Association of Schools and Colleges Senior Colleges and University Commission,www.act-sf.org,www.actaccess.org/netpricecalculator/npcalc.htm,1,1,8
109208,123200,1232,American River College,Sacramento,3,95841,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,www.arc.losrios.edu/,www.losrios.edu/lrc/npcalc.php?c=arc,1,1,8
109350,111300,1113,Antelope Valley College,Lancaster,3,93536,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,www.avc.edu,https://misweb.cccco.edu/npc/621/npcalc.htm,1,1,8
109651,111600,1116,Art Center College of Design,Pasadena,3,91103,Western Association of Schools and Colleges Senior Colleges and University Commission,www.artcenter.edu,www.artcenter.edu/admissions/tuition-and-aid/net-price-calculator.html,1,1,8
109721,902200,9022,Associated Technical College-Los Angeles,Los Angeles,3,90017,Accrediting Commission of Career Schools and Colleges,www.atcla.edu,https://atcla.edu/calculator2017/npcalc.htm,1,1,8
109730,2553500,25535,Associated Technical College-San Diego,San Diego,3,92101,Accrediting Commission of Career Schools and Colleges,www.atcsd.edu,www.atcsd.edu,1,1,8
109785,111700,1117,Azusa Pacific University,Azusa,3,91702,Western Association of Schools and Colleges Senior Colleges and University Commission,www.apu.edu,tcc.noellevitz.com/(S(iix2icgohagysn3bimk03d2z))/Azusa%20Pacific%20University/Freshman%20Students,1,2,8
109819,111800,1118,Bakersfield College,Bakersfield,3,93305,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,www.bakersfieldcollege.edu/,https://misweb.cccco.edu/npc/521/npcalc.htm,1,1,8
109907,111900,1119,Barstow Community College,Barstow,3,92311,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,www.barstow.edu,https://misweb.cccco.edu/npc/911/npcalc.htm,1,1,8
109934,705000,7050,Bellus Academy-Chula Vista,Chula Vista,3,91911,National Accrediting Commission of Career Arts and Sciences,www.bellusacademy.edu,www.bellusacademy.edu,1,1,8
110060,3266300,32663,Bethesda University,Anaheim,3,92801,Transnational Association of Christian Colleges and Schools,www.buc.edu,www.buc.edu,1,1,8
110097,112200,1122,Biola University,La Mirada,3,90639,Western Association of Schools and Colleges Senior Colleges and University Commission,https://www.biola.edu,https://www.biola.edu/undergrad/financial-aid/net-price-calculator#net-price,1,1,8
110194,2543400,25434,Brownson Technical School,Anaheim,3,92805,Accrediting Commission of Career Schools and Colleges,www.brownson.edu,www.brownson.edu,1,1,8
110219,716400,7164,Bryan University,Tempe,18,85281,Accrediting Commission of Career Schools and Colleges,bryanuniversity.edu,bryanuniversity.edu/about/consumer-info/net-price-calculator/,1,1,6
110246,807300,8073,Butte College,Oroville,3,95965,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,www.butte.edu,https://misweb.cccco.edu/npc/111/npcalc.htm,1,1,8
110307,2237200,22372,Phillips Graduate University,Chatsworth,3,91311,Western Association of Schools and Colleges Senior Colleges and University Commission,pgu.edu,pgu.edu,1,1,8
110316,1215400,12154,California Institute of Integral Studies,San Francisco,3,94103,Western Association of Schools and Colleges Senior Colleges and University Commission,www.ciis.edu,https://my.ciis.edu/ICS/Financial_Aid/Forms_and_Resources.jnz?portlet=Budget_Calculator&_ga=2.122314440.273392424.1504792767-1278539770.1487619126,1,1,8
110334,112400,1124,Cabrillo College,Aptos,3,95003,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,www.cabrillo.edu,misweb.cccco.edu/npc/411/npcalc.htm,1,1,8
110361,112500,1125,California Baptist University,Riverside,3,92504,Western Association of Schools and Colleges Senior Colleges and University Commission,www.calbaptist.edu,https://calbaptist.studentaidcalculator.com/welcome.aspx,1,1,8
110370,112700,1127,California College of the Arts,San Francisco,3,94107,Western Association of Schools and Colleges Senior Colleges and University Commission,www.cca.edu,www.cca.edu/admissions/financialaid/calculator,1,1,8
110398,394700,3947,University of California-Hastings College of Law,San Francisco,3,94102,Western Association of Schools and Colleges Senior Colleges and University Commission,www.uchastings.edu,www.uchastings.edu/about/admin-offices/fiscal-services/Tuition_and_Fees/index.php,1,1,8
110404,113100,1131,California Institute of Technology,Pasadena,3,91125,Western Association of Schools and Colleges Senior Colleges and University Commission,www.caltech.edu,www.finaid.caltech.edu/,1,1,8
110413,113300,1133,California Lutheran University,Thousand Oaks,3,91360,Western Association of Schools and Colleges Senior Colleges and University Commission,www.callutheran.edu/,https://www.callutheran.edu/financial-aid/tuition-fees/net-price-calculator.html,1,1,8
110422,114300,1143,California Polytechnic State University-San Luis Obispo,San Luis Obispo,3,93407,Western Association of Schools and Colleges Senior Colleges and University Commission,calpoly.edu,financialaid.calpoly.edu/calculator/npcalc.htm,1,1,8
110468,1111700,11117,Alliant International University-San Diego,San Diego,3,92131,Western Association of Schools and Colleges Senior Colleges and University Commission,www.alliant.edu,https://www.alliant.edu/net-price-calc/,1,6,8
110486,799300,7993,California State University-Bakersfield,Bakersfield,3,93311,Western Association of Schools and Colleges Senior Colleges and University Commission,www.csub.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110495,115700,1157,California State University-Stanislaus,Turlock,3,95382,Western Association of Schools and Colleges Senior Colleges and University Commission,https://www.csustan.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110510,114200,1142,California State University-San Bernardino,San Bernardino,3,92407,Western Association of Schools and Colleges Senior Colleges and University Commission,www.csusb.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110529,114400,1144,California State Polytechnic University-Pomona,Pomona,3,91768,Western Association of Schools and Colleges Senior Colleges and University Commission,www.cpp.edu,https://www.cpp.edu/~financial-aid/net-price-calculator/npcalc.htm,1,1,8
110538,114600,1146,California State University-Chico,Chico,3,95929,Western Association of Schools and Colleges Senior Colleges and University Commission,www.csuchico.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110547,114100,1141,California State University-Dominguez Hills,Carson,3,90747,Western Association of Schools and Colleges Senior Colleges and University Commission,https://www.csudh.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110556,114700,1147,California State University-Fresno,Fresno,3,93740,Western Association of Schools and Colleges Senior Colleges and University Commission,www.fresnostate.edu/,fresnostate.edu/studentaffairs/financialaid/netprice/index.html,1,1,8
110565,113700,1137,California State University-Fullerton,Fullerton,3,92831,Western Association of Schools and Colleges Senior Colleges and University Commission,www.fullerton.edu,www.fullerton.edu/financialaid/calculator/,1,1,8
110574,113800,1138,California State University-East Bay,Hayward,3,94542,Western Association of Schools and Colleges Senior Colleges and University Commission,www.csueastbay.edu,www.csueastbay.edu/financialaid/files/images/net-price-calculator/npcalc.htm,1,1,8
110583,113900,1139,California State University-Long Beach,Long Beach,3,90840,Western Association of Schools and Colleges Senior Colleges and University Commission,www.csulb.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110592,114000,1140,California State University-Los Angeles,Los Angeles,3,90032,Western Association of Schools and Colleges Senior Colleges and University Commission,www.calstatela.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110608,115300,1153,California State University-Northridge,Northridge,3,91330,Western Association of Schools and Colleges Senior Colleges and University Commission,https://www.csun.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110617,115000,1150,California State University-Sacramento,Sacramento,3,95819,Western Association of Schools and Colleges Senior Colleges and University Commission,www.csus.edu,https://www2.calstate.edu/attend/paying-for-college/Pages/csu-costs.aspx,1,1,8
110635,131200,1312,University of California-Berkeley,Berkeley,3,94720,Western Association of Schools and Colleges Senior Colleges and University Commission,www.berkeley.edu,calculator.berkeley.edu/,1,1,8
