zip,type,city,state,county,timezone,world_region,country,latitude,longitude,irs_estimated_population_2015
1235,STANDARD,Hinsdale,40,Berkshire County,America/New_York,,US,42.42,-73.07,2580
1236,STANDARD,Housatonic,40,Berkshire County,America/New_York,,US,42.27,-73.38,1420
1237,STANDARD,Lanesboro,40,Berkshire County,America/New_York,,US,42.51,-73.22,2720
1238,STANDARD,Lee,40,Berkshire County,America/New_York,,US,42.3,-73.25,5160
1240,STANDARD,Lenox,40,Berkshire County,America/New_York,,US,42.35,-73.28,4110
1242,PO BOX,Lenox Dale,40,Berkshire County,America/New_York,,US,42.33,-73.25,559
1243,PO BOX,Middlefield,40,Hampshire County,America/New_York,,US,42.35,-73.01,315
1244,PO BOX,Mill River,40,Berkshire County,America/New_York,,US,42.12,-73.26,328
1245,STANDARD,Monterey,40,Berkshire County,America/New_York,,US,42.18,-73.21,680
1247,STANDARD,North Adams,40,Berkshire County,America/New_York,,US,42.68,-73.11,11710
1252,PO BOX,North Egremont,40,Berkshire County,America/New_York,,US,42.17,-73.44,281
1253,STANDARD,Otis,40,Berkshire County,America/New_York,,US,42.21,-73.11,740
1254,STANDARD,Richmond,40,Berkshire County,America/New_York,,US,42.37,-73.36,1060
1255,STANDARD,Sandisfield,40,Berkshire County,America/New_York,,US,42.11,-73.13,600
1256,STANDARD,Savoy,40,Berkshire County,America/New_York,,US,42.56,-73.02,590
1257,STANDARD,Sheffield,40,Berkshire County,America/New_York,,US,42.1,-73.34,2080
1258,STANDARD,South Egremont,40,Berkshire County,America/New_York,,US,42.11,-73.46,600
1259,STANDARD,Southfield,40,Berkshire County,America/New_York,,US,42.07,-73.23,410
1260,PO BOX,South Lee,40,Berkshire County,America/New_York,,US,42.3,-73.34,254
1262,PO BOX,Stockbridge,40,Berkshire County,America/New_York,,US,42.3,-73.32,1342
1263,UNIQUE,Stockbridge,40,Berkshire County,America/New_York,,US,42.3,-73.32,0
1264,PO BOX,Tyringham,40,Berkshire County,America/New_York,,US,42.24,-73.19,198
1266,STANDARD,West Stockbridge,40,Berkshire County,America/New_York,,US,42.31,-73.39,1240
1267,STANDARD,Williamstown,40,Berkshire County,America/New_York,,US,42.7,-73.2,5170
1270,STANDARD,Windsor,40,Berkshire County,America/New_York,,US,42.51,-73.04,710
1301,STANDARD,Greenfield,40,Franklin County,America/New_York,,US,42.58,-72.59,14160
1302,PO BOX,Greenfield,40,Franklin County,America/New_York,,US,42.58,-72.59,502
1330,STANDARD,Ashfield,40,Franklin County,America/New_York,,US,42.53,-72.78,1310
1331,STANDARD,Athol,40,Worcester County,America/New_York,,US,42.59,-72.23,11210
1337,STANDARD,Bernardston,40,Franklin County,America/New_York,,US,42.66,-72.55,2440
1338,STANDARD,Buckland,40,Franklin County,America/New_York,,US,42.57,-72.82,210
1339,STANDARD,Charlemont,40,Franklin County,America/New_York,,US,42.63,-72.88,1240
1340,STANDARD,Colrain,40,Franklin County,America/New_York,,US,42.66,-72.68,1600
1341,STANDARD,Conway,40,Franklin County,America/New_York,,US,42.51,-72.68,1560
1342,STANDARD,Deerfield,40,Franklin County,America/New_York,,US,42.55,-72.6,1340
1343,STANDARD,Drury,40,Berkshire County,America/New_York,,US,42.66,-72.98,153
1344,STANDARD,Erving,40,Franklin County,America/New_York,,US,42.6,-72.4,1390
1346,STANDARD,Heath,40,Franklin County,America/New_York,,US,42.66,-72.83,340
1347,PO BOX,Lake Pleasant,40,Franklin County,America/New_York,,US,42.56,-72.52,165
1349,STANDARD,Millers Falls,40,Franklin County,America/New_York,,US,42.56,-72.48,720
1350,PO BOX,Monroe Bridge,40,Franklin County,America/New_York,,US,42.72,-72.98,35
1351,STANDARD,Montague,40,Franklin County,America/New_York,,US,42.53,-72.53,2110
1354,STANDARD,Gill,40,Franklin County,America/New_York,,US,42.62,-72.51,1450
1355,STANDARD,New Salem,40,Franklin County,America/New_York,,US,42.5,-72.33,860
1360,STANDARD,Northfield,40,Franklin County,America/New_York,,US,42.7,-72.43,2680
1364,STANDARD,Orange,40,Franklin County,America/New_York,,US,42.59,-72.3,6140
1366,STANDARD,Petersham,40,Worcester County,America/New_York,,US,42.48,-72.18,1090
1367,STANDARD,Rowe,40,Franklin County,America/New_York,,US,42.7,-72.9,440
1368,STANDARD,Royalston,40,Worcester County,America/New_York,,US,42.68,-72.18,1050
1370,STANDARD,Shelburne Falls,40,Franklin County,America/New_York,,US,42.6,-72.74,3510
1373,STANDARD,South Deerfield,40,Franklin County,America/New_York,,US,42.47,-72.59,4070
1375,STANDARD,Sunderland,40,Franklin County,America/New_York,,US,42.46,-72.58,2880
1376,STANDARD,Turners Falls,40,Franklin County,America/New_York,,US,42.59,-72.55,4320
1378,STANDARD,Warwick,40,Franklin County,America/New_York,,US,42.68,-72.33,630
1379,STANDARD,Wendell,40,Franklin County,America/New_York,,US,42.55,-72.4,750
1380,STANDARD,Wendell Depot,40,Franklin County,America/New_York,,US,42.58,-72.37,81
1420,STANDARD,Fitchburg,40,Worcester County,America/New_York,,US,42.58,-71.81,33060
1430,STANDARD,Ashburnham,40,Worcester County,America/New_York,,US,42.63,-71.9,5730
1431,STANDARD,Ashby,40,Middlesex County,America/New_York,,US,42.68,-71.81,2860
1432,STANDARD,Ayer,40,Middlesex County,America/New_York,,US,42.56,-71.58,7280
1434,STANDARD,Devens,40,Worcester County,America/New_York,,US,42.53,-71.61,440
1436,STANDARD,Baldwinville,40,Worcester County,America/New_York,,US,42.6,-72.07,2580
1438,PO BOX,East Templeton,40,Worcester County,America/New_York,,US,42.56,-72.03,704
1440,STANDARD,Gardner,40,Worcester County,America/New_York,,US,42.58,-71.98,16400
1441,UNIQUE,Westminster,40,Worcester County,America/New_York,,US,42.58,-71.98,0
1450,STANDARD,Groton,40,Middlesex County,America/New_York,,US,42.6,-71.57,10720
1451,STANDARD,Harvard,40,Worcester County,America/New_York,,US,42.5,-71.58,5190
1452,STANDARD,Hubbardston,40,Worcester County,America/New_York,,US,42.48,-72.01,4150
1453,STANDARD,Leominster,40,Worcester County,America/New_York,,US,42.51,-71.77,37880
1460,STANDARD,Littleton,40,Middlesex County,America/New_York,,US,42.53,-71.47,9360
1462,STANDARD,Lunenburg,40,Worcester County,America/New_York,,US,42.59,-71.72,10460
1463,STANDARD,Pepperell,40,Middlesex County,America/New_York,,US,42.66,-71.58,10880
1464,STANDARD,Shirley,40,Middlesex County,America/New_York,,US,42.54,-71.65,5680
1467,PO BOX,Still River,40,Worcester County,America/New_York,,US,42.49,-71.61,318
1468,STANDARD,Templeton,40,Worcester County,America/New_York,,US,42.55,-72.06,3940
1469,STANDARD,Townsend,40,Middlesex County,America/New_York,,US,42.66,-71.7,6770
1470,UNIQUE,Groton,40,Middlesex County,America/New_York,,US,42.6,-71.57,0
1471,UNIQUE,Groton,40,Middlesex County,America/New_York,,US,42.6,-71.57,0
1472,PO BOX,West Groton,40,Middlesex County,America/New_York,,US,42.61,-71.62,352
1473,STANDARD,Westminster,40,Worcester County,America/New_York,,US,42.55,-71.9,7330
1474,STANDARD,West Townsend,40,Middlesex County,America/New_York,,US,42.66,-71.74,1830
1475,STANDARD,Winchendon,40,Worcester County,America/New_York,,US,42.68,-72.04,8680
1477,PO BOX,Winchendon Springs,40,Worcester County,America/New_York,,US,42.69,-72.01,214
1501,STANDARD,Auburn,40,Worcester County,America/New_York,,US,42.2,-71.83,15470
1503,STANDARD,Berlin,40,Worcester County,America/New_York,,US,42.38,-71.63,2840
1504,STANDARD,Blackstone,40,Worcester County,America/New_York,,US,42.04,-71.53,8380
1505,STANDARD,Boylston,40,Worcester County,America/New_York,,US,42.35,-71.73,4310
1506,STANDARD,Brookfield,40,Worcester County,America/New_York,,US,42.21,-72.1,3050
1507,STANDARD,Charlton,40,Worcester County,America/New_York,,US,42.13,-71.96,11860
1508,PO BOX,Charlton City,40,Worcester County,America/New_York,,US,42.13,-71.96,958
1509,PO BOX,Charlton Depot,40,Worcester County,America/New_York,,US,42.13,-71.96,52
1510,STANDARD,Clinton,40,Worcester County,America/New_York,,US,42.41,-71.68,13050
1515,STANDARD,East Brookfield,40,Worcester County,America/New_York,,US,42.22,-72.04,2140
1516,STANDARD,Douglas,40,Worcester County,America/New_York,,US,42.05,-71.73,8430
1517,PO BOX,East Princeton,40,Worcester County,America/New_York,,US,42.46,-71.89,0
1518,STANDARD,Fiskdale,40,Worcester County,America/New_York,,US,42.12,-72.11,2990
1519,STANDARD,Grafton,40,Worcester County,America/New_York,,US,42.2,-71.68,6990
1520,STANDARD,Holden,40,Worcester County,America/New_York,,US,42.35,-71.85,15210
1521,STANDARD,Holland,40,Hampden County,America/New_York,,US,42.05,-72.15,2180
1522,STANDARD,Jefferson,40,Worcester County,America/New_York,,US,42.38,-71.87,3240
1523,STANDARD,Lancaster,40,Worcester County,America/New_York,,US,42.45,-71.66,5860
1524,STANDARD,Leicester,40,Worcester County,America/New_York,,US,42.25,-71.9,6030
1525,PO BOX,Linwood,40,Worcester County,America/New_York,,US,42.11,-71.63,1058
1526,PO BOX,Manchaug,40,Worcester County,America/New_York,,US,42.12,-71.76,534
1527,STANDARD,Millbury,40,Worcester County,America/New_York,,US,42.19,-71.76,12130
1529,STANDARD,Millville,40,Worcester County,America/New_York,,US,42.03,-71.58,2950
1531,STANDARD,New Braintree,40,Worcester County,America/New_York,,US,42.31,-72.13,950
1532,STANDARD,Northborough,40,Worcester County,America/New_York,,US,42.31,-71.64,15300
1534,STANDARD,Northbridge,40,Worcester County,America/New_York,,US,42.15,-71.65,5830
1535,STANDARD,North Brookfield,40,Worcester County,America/New_York,,US,42.27,-72.08,4150
1536,STANDARD,North Grafton,40,Worcester County,America/New_York,,US,42.23,-71.69,6880
1537,STANDARD,North Oxford,40,Worcester County,America/New_York,,US,42.16,-71.88,2000
1538,PO BOX,North Uxbridge,40,Worcester County,America/New_York,,US,42.05,-71.64,584
1540,STANDARD,Oxford,40,Worcester County,America/New_York,,US,42.11,-71.87,10400
1541,STANDARD,Princeton,40,Worcester County,America/New_York,,US,42.45,-71.86,3480
1542,STANDARD,Rochdale,40,Worcester County,America/New_York,,US,42.2,-71.9,2100
1543,STANDARD,Rutland,40,Worcester County,America/New_York,,US,42.36,-71.95,8260
1545,STANDARD,Shrewsbury,40,Worcester County,America/New_York,,US,42.3,-71.71,36050
1546,UNIQUE,Shrewsbury,40,Worcester County,America/New_York,,US,42.3,-71.71,0
1550,STANDARD,Southbridge,40,Worcester County,America/New_York,,US,42.08,-72.03,14970
1560,STANDARD,South Grafton,40,Worcester County,America/New_York,,US,42.17,-71.68,4330
1561,PO BOX,South Lancaster,40,Worcester County,America/New_York,,US,42.44,-71.69,1100
1562,STANDARD,Spencer,40,Worcester County,America/New_York,,US,42.24,-71.99,10260
1564,STANDARD,Sterling,40,Worcester County,America/New_York,,US,42.43,-71.75,7630
1566,STANDARD,Sturbridge,40,Worcester County,America/New_York,,US,42.09,-72.06,6400
1568,STANDARD,Upton,40,Worcester County,America/New_York,,US,42.17,-71.61,7420
1569,STANDARD,Uxbridge,40,Worcester County,America/New_York,,US,42.08,-71.6,12610
1570,STANDARD,Webster,40,Worcester County,America/New_York,,US,42.04,-71.87,14980
1571,STANDARD,Dudley,40,Worcester County,America/New_York,,US,42.05,-71.93,10050
1580,UNIQUE,Westborough,40,Worcester County,America/New_York,,US,42.26,-71.61,0
1581,STANDARD,Westborough,40,Worcester County,America/New_York,,US,42.26,-71.61,19460
1582,UNIQUE,Westborough,40,Worcester County,America/New_York,,US,42.26,-71.61,0
1583,STANDARD,West Boylston,40,Worcester County,America/New_York,,US,42.36,-71.78,6550
1585,STANDARD,West Brookfield,40,Worcester County,America/New_York,,US,42.23,-72.14,3710
1586,PO BOX,West Millbury,40,Worcester County,America/New_York,,US,42.19,-71.76,0
1588,STANDARD,Whitinsville,40,Worcester County,America/New_York,,US,42.11,-71.67,9200
1590,STANDARD,Sutton,40,Worcester County,America/New_York,,US,42.15,-71.76,8700
1601,PO BOX,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,322
1602,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.27,-71.85,19650
1603,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.24,-71.84,17400
1604,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.25,-71.77,31060
1605,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.29,-71.79,21860
1606,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.32,-71.8,18160
1607,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.23,-71.79,7320
1608,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,2790
1609,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.29,-71.83,12910
1610,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.25,-71.81,16530
1611,STANDARD,Cherry Valley,40,Worcester County,America/New_York,,US,42.23,-71.87,2100
1612,STANDARD,Paxton,40,Worcester County,America/New_York,,US,42.31,-71.93,4310
1613,PO BOX,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,1369
1614,PO BOX,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,68
1615,PO BOX,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,13
1653,UNIQUE,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,0
1654,UNIQUE,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,0
1655,STANDARD,Worcester,40,Worcester County,America/New_York,,US,42.26,-71.8,0
1701,STANDARD,Framingham,40,Middlesex County,America/New_York,,US,42.3,-71.43,30670
1702,STANDARD,Framingham,40,Middlesex County,America/New_York,,US,42.28,-71.44,28760
1703,PO BOX,Framingham,40,Middlesex County,America/New_York,,US,42.3,-71.43,160
1704,PO BOX,Framingham,40,Middlesex County,America/New_York,,US,42.3,-71.43,385
1705,PO BOX,Framingham,40,Middlesex County,America/New_York,,US,42.3,-71.43,71
1718,STANDARD,Village Of Nagog Woods,40,Middlesex County,America/New_York,,US,42.52,-71.43,630
1719,STANDARD,Boxborough,40,Middlesex County,America/New_York,,US,42.5,-71.5,5020
1720,STANDARD,Acton,40,Middlesex County,America/New_York,,US,42.48,-71.46,22280
1721,STANDARD,Ashland,40,Middlesex County,America/New_York,,US,42.25,-71.46,16840
1730,STANDARD,Bedford,40,Middlesex County,America/New_York,,US,42.48,-71.26,13570
1731,STANDARD,Hanscom Afb,40,Middlesex County,America/New_York,,US,42.46,-71.28,2450
1740,STANDARD,Bolton,40,Worcester County,America/New_York,,US,42.43,-71.6,5230
1741,STANDARD,Carlisle,40,Middlesex County,America/New_York,,US,42.53,-71.35,5220
1742,STANDARD,Concord,40,Middlesex County,America/New_York,,US,42.45,-71.35,17170
1745,STANDARD,Fayville,40,Worcester County,America/New_York,,US,42.29,-71.5,430
1746,STANDARD,Holliston,40,Middlesex County,America/New_York,,US,42.2,-71.43,14290
1747,STANDARD,Hopedale,40,Worcester County,America/New_York,,US,42.12,-71.54,5830
1748,STANDARD,Hopkinton,40,Middlesex County,America/New_York,,US,42.22,-71.52,16150
1749,STANDARD,Hudson,40,Middlesex County,America/New_York,,US,42.39,-71.56,18590
1752,STANDARD,Marlborough,40,Middlesex County,America/New_York,,US,42.34,-71.54,36750
1754,STANDARD,Maynard,40,Middlesex County,America/New_York,,US,42.42,-71.45,9910
1756,STANDARD,Mendon,40,Worcester County,America/New_York,,US,42.1,-71.55,6060
1757,STANDARD,Milford,40,Worcester County,America/New_York,,US,42.14,-71.51,26360
1760,STANDARD,Natick,40,Middlesex County,America/New_York,,US,42.28,-71.35,34350
1770,STANDARD,Sherborn,40,Middlesex County,America/New_York,,US,42.23,-71.36,4310
1772,STANDARD,Southborough,40,Worcester County,America/New_York,,US,42.3,-71.51,9970
1773,STANDARD,Lincoln,40,Middlesex County,America/New_York,,US,42.41,-71.3,5340
1775,STANDARD,Stow,40,Middlesex County,America/New_York,,US,42.43,-71.5,7030
1776,STANDARD,Sudbury,40,Middlesex County,America/New_York,,US,42.36,-71.4,18410
1778,STANDARD,Wayland,40,Middlesex County,America/New_York,,US,42.36,-71.36,13910
1784,PO BOX,Woodville,40,Middlesex County,America/New_York,,US,42.23,-71.55,150
1801,STANDARD,Woburn,40,Middlesex County,America/New_York,,US,42.48,-71.15,37270
1803,STANDARD,Burlington,40,Middlesex County,America/New_York,,US,42.5,-71.2,24740
1805,UNIQUE,Burlington,40,Middlesex County,America/New_York,,US,42.5,-71.2,0
1806,UNIQUE,Woburn,40,Middlesex County,America/New_York,,US,42.47,-71.15,0
1807,UNIQUE,Woburn,40,Middlesex County,America/New_York,,US,42.48,-71.15,0
1808,UNIQUE,Woburn,40,Middlesex County,America/New_York,,US,42.5,-71.12,0
1810,STANDARD,Andover,40,Essex County,America/New_York,,US,42.65,-71.14,33590
1812,UNIQUE,Andover,40,Essex County,America/New_York,,US,42.65,-71.14,0
1813,UNIQUE,Woburn,40,Middlesex County,America/New_York,,US,42.48,-71.15,0
1815,UNIQUE,Woburn,40,Middlesex County,America/New_York,,US,42.48,-71.15,0
1821,STANDARD,Billerica,40,Middlesex County,America/New_York,,US,42.55,-71.26,29980
1822,PO BOX,Billerica,40,Middlesex County,America/New_York,,US,42.55,-71.26,0
1824,STANDARD,Chelmsford,40,Middlesex County,America/New_York,,US,42.59,-71.36,25110
1826,STANDARD,Dracut,40,Middlesex County,America/New_York,,US,42.68,-71.3,29730
1827,STANDARD,Dunstable,40,Middlesex County,America/New_York,,US,42.66,-71.48,3120
1830,STANDARD,Haverhill,40,Essex County,America/New_York,,US,42.78,-71.08,21980
1831,PO BOX,Haverhill,40,Essex County,America/New_York,,US,42.78,-71.08,992
1832,STANDARD,Haverhill,40,Essex County,America/New_York,,US,42.79,-71.13,21090
1833,STANDARD,Georgetown,40,Essex County,America/New_York,,US,42.73,-70.98,8180
1834,STANDARD,Groveland,40,Essex County,America/New_York,,US,42.75,-71.03,6340
1835,STANDARD,Haverhill,40,Essex County,America/New_York,,US,42.75,-71.09,13130
1840,STANDARD,Lawrence,40,Essex County,America/New_York,,US,42.71,-71.16,4200
1841,STANDARD,Lawrence,40,Essex County,America/New_York,,US,42.71,-71.16,43940
1842,PO BOX,Lawrence,40,Essex County,America/New_York,,US,42.7,-71.16,1297
1843,STANDARD,Lawrence,40,Essex County,America/New_York,,US,42.7,-71.16,23800
1844,STANDARD,Methuen,40,Essex County,America/New_York,,US,42.74,-71.18,47210
1845,STANDARD,North Andover,40,Essex County,America/New_York,,US,42.7,-71.11,28000
1850,STANDARD,Lowell,40,Middlesex County,America/New_York,,US,42.66,-71.3,13690
1851,STANDARD,Lowell,40,Middlesex County,America/New_York,,US,42.63,-71.32,29150
1852,STANDARD,Lowell,40,Middlesex County,America/New_York,,US,42.63,-71.3,29580
1853,PO BOX,Lowell,40,Middlesex County,America/New_York,,US,42.63,-71.32,1641
1854,STANDARD,Lowell,40,Middlesex County,America/New_York,,US,42.65,-71.35,20260
1860,STANDARD,Merrimac,40,Essex County,America/New_York,,US,42.83,-71,6110
1862,STANDARD,North Billerica,40,Middlesex County,America/New_York,,US,42.58,-71.3,9070
1863,STANDARD,North Chelmsford,40,Middlesex County,America/New_York,,US,42.63,-71.39,8740
1864,STANDARD,North Reading,40,Middlesex County,America/New_York,,US,42.58,-71.08,15120
1865,PO BOX,Nutting Lake,40,Middlesex County,America/New_York,,US,42.54,-71.25,397
1866,PO BOX,Pinehurst,40,Middlesex County,America/New_York,,US,42.53,-71.23,178
1867,STANDARD,Reading,40,Middlesex County,America/New_York,,US,42.53,-71.1,24810
1876,STANDARD,Tewksbury,40,Middlesex County,America/New_York,,US,42.61,-71.23,28550
1879,STANDARD,Tyngsboro,40,Middlesex County,America/New_York,,US,42.68,-71.41,11610
1880,STANDARD,Wakefield,40,Middlesex County,America/New_York,,US,42.5,-71.06,25180
1885,PO BOX,West Boxford,40,Essex County,America/New_York,,US,42.67,-71.03,331
1886,STANDARD,Westford,40,Middlesex County,America/New_York,,US,42.58,-71.43,24190
1887,STANDARD,Wilmington,40,Middlesex County,America/New_York,,US,42.55,-71.16,22520
1888,PO BOX,Woburn,40,Middlesex County,America/New_York,,US,42.48,-71.15,242
1889,UNIQUE,North Reading,40,Middlesex County,America/New_York,,US,42.56,-71.06,0
1890,STANDARD,Winchester,40,Middlesex County,America/New_York,,US,42.45,-71.14,22310
1899,UNIQUE,Andover,40,Essex County,America/New_York,,US,42.65,-71.14,0
1901,STANDARD,Lynn,40,Essex County,America/New_York,,US,42.46,-70.95,1440
1902,STANDARD,Lynn,40,Essex County,America/New_York,,US,42.47,-70.94,40210
1903,PO BOX,Lynn,40,Essex County,America/New_York,,US,42.47,-70.96,1107
1904,STANDARD,Lynn,40,Essex County,America/New_York,,US,42.47,-70.96,18340
1905,STANDARD,Lynn,40,Essex County,America/New_York,,US,42.47,-70.98,23830
1906,STANDARD,Saugus,40,Essex County,America/New_York,,US,42.46,-71.01,25580
1907,STANDARD,Swampscott,40,Essex County,America/New_York,,US,42.47,-70.91,13970
1908,STANDARD,Nahant,40,Essex County,America/New_York,,US,42.43,-70.93,3200
1910,UNIQUE,Lynn,40,Essex County,America/New_York,,US,42.47,-70.96,0
1913,STANDARD,Amesbury,40,Essex County,America/New_York,,US,42.85,-70.92,15190
1915,STANDARD,Beverly,40,Essex County,America/New_York,,US,42.57,-70.87,34410
1921,STANDARD,Boxford,40,Essex County,America/New_York,,US,42.67,-70.98,7940
1922,STANDARD,Byfield,40,Essex County,America/New_York,,US,42.75,-70.93,3110
1923,STANDARD,Danvers,40,Essex County,America/New_York,,US,42.57,-70.95,25830
1929,STANDARD,Essex,40,Essex County,America/New_York,,US,42.63,-70.77,3350
1930,STANDARD,Gloucester,40,Essex County,America/New_York,,US,42.62,-70.66,25490
1931,PO BOX,Gloucester,40,Essex County,America/New_York,,US,42.62,-70.66,554
1936,PO BOX,Hamilton,40,Essex County,America/New_York,,US,42.61,-70.86,361
1937,PO BOX,Hathorne,40,Essex County,America/New_York,,US,42.59,-70.98,375
1938,STANDARD,Ipswich,40,Essex County,America/New_York,,US,42.67,-70.83,12860
1940,STANDARD,Lynnfield,40,Essex County,America/New_York,,US,42.53,-71.04,12880
1944,STANDARD,Manchester,40,Essex County,America/New_York,,US,42.56,-70.76,5110
1945,STANDARD,Marblehead,40,Essex County,America/New_York,,US,42.5,-70.85,20070
1949,STANDARD,Middleton,40,Essex County,America/New_York,,US,42.6,-71.01,8180
1950,STANDARD,Newburyport,40,Essex County,America/New_York,,US,42.81,-70.88,16750
1951,STANDARD,Newbury,40,Essex County,America/New_York,,US,42.77,-70.85,3390
1952,STANDARD,Salisbury,40,Essex County,America/New_York,,US,42.83,-70.84,7300
1960,STANDARD,Peabody,40,Essex County,America/New_York,,US,42.53,-70.97,47880
1961,PO BOX,Peabody,40,Essex County,America/New_York,,US,42.53,-70.97,315
